gene_id,T2_R2,T2_R3,T2_R4,T7_R1,T7_R2,T7_R4
XM_053631336.1,2,7,2,0,0,1
XM_053631337.1,23,38,15,24,22,24
XM_053631338.1,267,333,197,125,117,109
XM_053631339.1,51,49,34,216,186,200
XM_053631340.1,0,0,0,0,0,0
XM_053631341.1,0,2,0,0,1,0
XM_053631342.1,0,0,0,0,0,0
XM_053631343.1,0,0,0,0,0,0
XM_053631344.1,0,0,0,0,0,0
XM_053631345.1,0,0,0,0,0,0
XM_053631346.1,0,0,0,0,0,0
XM_053631347.1,0,0,0,0,0,0
XM_053631348.1,1,0,1,3,0,1
XM_053631349.1,0,0,0,0,0,0
XM_053631350.1,0,0,0,0,0,0
XM_053631351.1,0,0,0,0,0,0
XM_053631352.1,0,0,0,0,0,0
XM_053631353.1,0,0,0,0,0,0
XM_053631354.1,0,0,0,0,0,0
XM_053631355.1,4078,4366,3809,3849,3848,4111
XM_053631356.1,0,0,0,0,0,0
XM_053631357.1,0,0,0,0,0,0
XM_053631358.1,0,0,0,0,0,0
XM_053631359.1,0,1,4,4,2,0
XM_053631360.1,0,0,0,0,0,0
XM_053631361.1,0,0,0,0,0,0
XM_053631362.1,0,0,0,0,0,0
XM_053631363.1,0,0,0,0,0,0
XM_053631364.1,0,0,0,0,0,0
XM_053631365.1,75,61,62,52,49,35
XM_053631366.1,4,2,8,2,1,5
XM_053631367.1,153,191,153,31,43,24
XM_053631368.1,0,0,0,0,0,0
XM_053631369.1,0,0,0,0,0,0
XM_053631370.1,0,0,0,0,0,0
XM_053631371.1,5,11,15,2,1,1
XM_053631372.1,382,438,469,912,498,395
XM_053631373.1,167,145,295,243,155,226
XM_053631374.1,144,185,179,43,48,39
XM_053631375.1,0,0,2,0,0,0
XM_053631376.1,0,0,0,0,0,0
XM_053631377.1,0,0,0,0,0,0
XM_053631378.1,0,0,0,0,0,0
XM_053631379.1,2,6,3,0,0,0
XM_053631380.1,0,0,0,0,0,0
XM_053631381.1,0,0,0,0,0,0
XM_053631382.1,0,0,0,0,0,0
XM_053631383.1,0,0,0,0,0,0
XM_053631384.1,2396,2373,1778,682,1277,759
XM_053631385.1,10,13,11,4,0,4
XM_053631386.1,0,0,0,0,0,0
XM_053631387.1,0,0,0,0,0,0
XM_053631388.1,0,2,0,0,0,0
XM_053631389.1,0,0,0,0,0,0
XM_053631390.1,0,0,0,0,0,0
XM_053631391.1,0,1,0,43,18,42
XM_053631392.1,0,0,0,0,0,0
XM_053631393.1,0,0,0,0,0,0
XM_053631394.1,22,18,10,4,7,1
XM_053631395.1,1001,839,1114,848,568,727
XM_053631396.1,0,3,0,1,1,0
XM_053631397.1,28,24,8,43,69,68
XM_053631398.1,0,0,0,0,0,0
XM_053631399.1,0,0,0,0,0,0
XM_053631400.1,0,0,0,0,0,0
XM_053631401.1,107,188,143,105,133,105
XM_053631402.1,0,0,0,0,0,0
XM_053631403.1,0,0,0,0,0,0
XM_053631404.1,67,78,61,96,71,74
XM_053631405.1,20,38,22,34,35,21
XM_053631406.1,290,335,342,243,182,157
XM_053631407.1,270,280,352,110,98,110
XM_053631408.1,311,363,278,71,114,85
XM_053631409.1,229,165,72,69,104,86
XM_053631410.1,8,5,5,4,12,6
XM_053631411.1,0,0,0,0,0,0
XM_053631412.1,8,6,2,0,0,2
XM_053631413.1,0,0,0,0,0,0
XM_053631414.1,107,67,68,121,121,106
XM_053631415.1,667,725,680,706,822,589
XM_053631416.1,18,22,11,9,18,18
XM_053631417.1,10,2,2,4,3,1
XM_053631418.1,0,0,0,1,0,3
XM_053631419.1,18,32,27,32,26,7
XM_053631420.1,197,183,152,199,237,171
XM_053631421.1,59,99,35,106,66,58
XM_053631422.1,106,193,145,286,225,301
XM_053631423.1,171,131,164,247,195,290
XM_053631424.1,322,340,333,263,226,210
XM_053631425.1,4,3,0,54,56,61
XM_053631426.1,2,2,3,14,7,10
XM_053631427.1,9,9,8,1,4,0
XM_053631428.1,204,164,110,196,215,139
XM_053631429.1,89,109,103,46,36,26
XM_053631430.1,39,51,57,84,39,41
XM_053631431.1,3,4,10,0,0,0
XM_053631432.1,32,62,67,31,18,19
XM_053631433.1,0,0,0,0,0,0
XM_053631434.1,689,475,422,381,394,343
XM_053631435.1,1,3,6,7,1,1
XM_053631436.1,0,0,0,0,0,0
XM_053631437.1,0,0,0,0,0,0
XM_053631438.1,0,0,0,0,0,0
XM_053631439.1,0,0,0,0,0,0
XM_053631440.1,1,0,0,0,0,0
XM_053631441.1,0,0,0,0,0,0
XM_053631442.1,0,0,0,0,0,1
XM_053631443.1,0,0,0,0,0,0
XM_053631444.1,1672,1338,1270,616,405,389
XM_053631445.1,1,3,5,1,1,1
XM_053631446.1,594,518,565,431,456,562
XM_053631447.1,0,0,0,0,0,0
XM_053631448.1,167,158,156,186,201,244
XM_053631449.1,0,0,0,0,0,0
XM_053631450.1,0,0,0,0,0,0
XM_053631451.1,0,0,0,0,0,0
XM_053631452.1,117,140,106,158,228,160
XM_053631453.1,0,0,0,2,0,0
XM_053631454.1,6,1,2,0,0,0
XM_053631455.1,3,13,2,3,1,1
XM_053631456.1,175,168,102,595,338,619
XM_053631457.1,36,52,23,3,3,4
XM_053631458.1,35,29,57,3,4,8
XM_053631459.1,0,0,0,0,0,0
XM_053631460.1,0,0,0,0,0,0
XM_053631461.1,50,52,34,39,35,28
XM_053631462.1,18,14,12,35,38,37
XM_053631463.1,0,0,0,1,2,0
XM_053631464.1,0,0,0,0,0,0
XM_053631465.1,6,6,4,9,5,3
XM_053631466.1,1081,855,958,1120,1719,1213
XM_053631467.1,1042,1159,1003,429,312,243
XM_053631468.1,0,0,0,0,0,0
XM_053631469.1,0,0,0,0,0,0
XM_053631470.1,0,0,0,0,0,0
XM_053631471.1,4,3,1,3,5,8
XM_053631472.1,336,275,233,268,273,253
XM_053631473.1,0,0,0,0,0,0
XM_053631474.1,78,64,93,36,45,34
XM_053631475.1,23,33,28,9,18,9
XM_053631476.1,211,156,176,682,629,785
XM_053631477.1,292,320,446,409,214,185
XM_053631478.1,0,0,0,0,0,0
XM_053631479.1,0,0,0,0,0,0
XM_053631480.1,52,36,23,29,32,25
XM_053631481.1,0,0,0,0,2,0
XM_053631482.1,0,0,0,0,0,0
XM_053631483.1,0,0,0,0,0,0
XM_053631484.1,0,0,0,0,0,0
XM_053631485.1,64,86,90,75,58,67
XM_053631486.1,20,24,40,10,36,22
XM_053631487.1,0,0,0,0,0,0
XM_053631488.1,0,0,0,0,0,0
XM_053631489.1,0,0,0,0,0,0
XM_053631490.1,0,0,0,0,0,0
XM_053631491.1,0,0,0,0,0,0
XM_053631492.1,0,0,0,0,0,0
XM_053631493.1,0,0,0,0,0,0
XM_053631494.1,0,0,0,0,0,0
XM_053631495.1,0,0,0,0,0,0
XM_053631496.1,0,0,0,0,0,0
XM_053631497.1,0,0,0,0,0,0
XM_053631498.1,0,0,0,0,0,0
XM_053631499.1,295,254,258,282,261,290
XM_053631500.1,0,1,0,3,2,4
XM_053631501.1,0,0,0,0,0,0
XM_053631502.1,0,0,0,0,0,0
XM_053631503.1,2,0,1,6,2,2
XM_053631504.1,195,175,90,293,215,335
XM_053631505.1,0,0,0,1,0,0
XM_053631506.1,5,1,2,5,7,11
XM_053631507.1,70,64,49,108,148,106
XM_053631508.1,8,3,5,5,2,3
XM_053631509.1,0,0,0,0,0,0
XM_053631510.1,27,25,9,9,7,14
XM_053631511.1,13,11,9,8,21,26
XM_053631512.1,382,376,220,61,72,66
XM_053631513.1,33,35,33,12,7,11
XM_053631514.1,14,41,11,31,27,19
XM_053631515.1,43,58,29,60,35,28
XM_053631516.1,1,0,0,0,0,0
XM_053631517.1,5,2,10,0,2,3
XM_053631518.1,0,0,0,0,0,0
XM_053631519.1,0,0,0,0,0,0
XM_053631520.1,7,3,5,135,111,144
XM_053631521.1,43,57,97,44,25,6
XM_053631522.1,132,166,130,49,22,42
XM_053631523.1,396,547,819,379,330,310
XM_053631524.1,0,0,0,0,0,0
XM_053631525.1,0,0,0,0,0,0
XM_053631526.1,50,62,33,140,221,169
XM_053631527.1,21,17,23,41,54,50
XM_053631528.1,0,0,0,0,0,0
XM_053631529.1,5,4,3,8,5,4
XM_053631530.1,0,0,0,0,0,0
XM_053631531.1,0,0,0,0,2,0
XM_053631532.1,0,0,0,0,0,0
XM_053631533.1,0,0,0,0,0,0
XM_053631534.1,0,0,0,0,0,0
XM_053631535.1,0,0,0,0,0,0
XM_053631536.1,0,0,0,0,0,0
XM_053631537.1,325,341,499,516,215,374
XM_053631538.1,0,0,0,0,0,0
XM_053631539.1,20,19,32,17,16,18
XM_053631540.1,248,260,203,31,121,36
XM_053631541.1,2203,2744,2856,1613,1432,921
XM_053631542.1,1430,1566,2461,653,770,594
XM_053631543.1,87,127,92,130,30,45
XM_053631544.1,4,6,3,0,0,0
XM_053631545.1,618,452,243,180,163,142
XM_053631546.1,179,157,75,12,15,15
XM_053631547.1,0,0,0,0,0,0
XM_053631548.1,0,3,1,0,1,0
XM_053631549.1,10,9,7,3,8,5
XM_053631550.1,26,19,65,71,28,53
XM_053631551.1,782,778,694,645,297,342
XM_053631552.1,0,0,0,0,0,0
XM_053631553.1,0,0,0,0,0,0
XM_053631554.1,0,0,0,0,0,0
XM_053631555.1,3,5,16,2,2,7
XM_053631556.1,5,1,2,0,0,0
XM_053631557.1,449,312,342,924,1012,1041
XM_053631558.1,67,54,56,55,49,59
XM_053631559.1,211,190,99,162,154,161
XM_053631560.1,4179,2529,3002,2277,1995,1704
XM_053631561.1,2,8,6,2,2,0
XM_053631562.1,48,83,34,20,7,13
XM_053631563.1,15,21,15,2,5,1
XM_053631564.1,1,0,1,1,0,0
XM_053631565.1,0,0,0,0,0,0
XM_053631566.1,0,0,0,0,0,0
XM_053631567.1,1001,773,782,1767,1496,1392
XM_053631568.1,0,0,0,0,0,0
XM_053631569.1,0,0,0,0,0,0
XM_053631570.1,0,0,0,0,0,0
XM_053631571.1,0,0,0,0,0,0
XM_053631572.1,0,3,2,0,0,0
XM_053631573.1,0,0,0,0,0,0
XM_053631574.1,0,0,0,0,0,0
XM_053631575.1,172,137,148,132,123,164
XM_053631576.1,0,0,0,0,0,0
XM_053631577.1,0,0,0,0,0,0
XM_053631578.1,0,0,0,0,0,0
XM_053631579.1,0,0,0,0,0,0
XM_053631580.1,0,0,0,0,0,0
XM_053631581.1,0,0,0,0,0,0
XM_053631582.1,0,0,0,0,0,0
XM_053631583.1,0,0,0,0,0,0
XM_053631584.1,5484,4079,5334,2014,1837,1635
XM_053631585.1,2,1,5,1,0,0
XM_053631586.1,368,399,543,178,95,116
XM_053631587.1,146,113,101,98,55,80
XM_053631588.1,14,29,22,5,1,2
XM_053631589.1,2,6,7,0,2,4
XM_053631590.1,0,0,0,0,0,0
XM_053631591.1,15,15,6,3,8,12
XM_053631592.1,61,72,48,24,56,41
XM_053631593.1,0,0,0,0,0,0
XM_053631594.1,0,0,0,0,0,0
XM_053631595.1,8,2,27,4,20,13
XM_053631596.1,0,0,0,0,0,0
XM_053631597.1,0,6,0,2,0,2
XM_053631598.1,1,7,0,3,1,8
XM_053631599.1,3,8,8,1,0,0
XM_053631600.1,33,20,15,3,2,5
XM_053631601.1,1,4,0,3,1,1
XM_053631602.1,5,11,2,3,6,0
XM_053631603.1,200,199,163,119,157,110
XM_053631604.1,238,288,261,83,136,114
XM_053631605.1,0,1,3,1,2,2
XM_053631606.1,9,13,5,2,12,5
XM_053631607.1,15,30,19,11,21,33
XM_053631608.1,0,0,0,0,0,0
XM_053631609.1,0,0,0,0,0,0
XM_053631610.1,0,0,0,0,0,0
XM_053631611.1,0,0,0,0,0,0
XM_053631612.1,0,0,0,1,0,0
XM_053631613.1,0,0,0,0,0,0
XM_053631614.1,69,55,41,58,54,53
XM_053631615.1,0,2,0,3,1,1
XM_053631616.1,12,14,5,4,14,11
XM_053631617.1,0,0,0,0,0,0
XM_053631618.1,0,0,0,0,0,0
XM_053631619.1,0,0,0,0,0,0
XM_053631620.1,4,8,5,8,5,8
XM_053631621.1,0,0,0,0,0,0
XM_053631622.1,0,0,0,0,1,0
XM_053631623.1,0,0,0,0,0,0
XM_053631624.1,0,0,0,0,0,0
XM_053631625.1,9,3,2,8,2,3
XM_053631626.1,0,0,0,0,0,0
XM_053631627.1,5,3,7,11,4,9
XM_053631628.1,2,4,2,0,0,0
XM_053631629.1,0,0,1,2,3,0
XM_053631630.1,111,63,76,193,115,131
XM_053631631.1,10,19,3,9,3,2
XM_053631632.1,6,13,3,53,13,32
XM_053631633.1,215,186,124,162,101,129
XM_053631634.1,0,2,0,0,0,0
XM_053631635.1,2,0,0,1,1,0
XM_053631636.1,317,251,215,254,183,214
XM_053631637.1,113,79,93,89,97,102
XM_053631638.1,91,79,57,128,91,94
XM_053631639.1,0,0,0,0,0,0
XM_053631640.1,812,592,462,526,401,496
XM_053631641.1,0,0,0,0,0,0
XM_053631642.1,10,4,2,4,4,6
XM_053631643.1,0,0,0,0,0,0
XM_053631644.1,0,0,0,0,0,0
XM_053631645.1,0,0,0,0,0,0
XM_053631646.1,0,0,0,0,0,0
XM_053631647.1,1,3,0,2,4,2
XM_053631648.1,0,0,0,0,1,0
XM_053631649.1,3,9,4,2,4,2
XM_053631650.1,14,17,10,17,20,22
XM_053631651.1,710,453,1145,54,35,25
XM_053631652.1,0,1,0,1,0,0
XM_053631653.1,6,8,2,13,15,12
XM_053631654.1,94,83,105,95,46,37
XM_053631655.1,0,0,0,4,0,0
XM_053631656.1,16,36,19,62,61,45
XM_053631657.1,2,0,0,0,2,0
XM_053631658.1,0,0,0,0,0,0
XM_053631659.1,0,0,0,0,0,0
XM_053631660.1,2,4,4,11,18,16
XM_053631661.1,0,0,0,0,0,0
XM_053631662.1,0,0,0,0,0,0
XM_053631663.1,10,8,2,46,54,57
XM_053631664.1,9,0,3,2,3,3
XM_053631665.1,26,14,16,3,8,10
XM_053631666.1,0,1,0,0,0,0
XM_053631667.1,0,0,0,0,0,0
XM_053631668.1,0,3,3,1,1,0
XM_053631669.1,0,0,0,0,0,0
XM_053631670.1,149,216,98,36,31,17
XM_053631671.1,55,47,55,21,22,31
XM_053631672.1,0,0,0,0,0,0
XM_053631673.1,0,0,0,0,0,0
XM_053631674.1,319,335,358,189,167,146
XM_053631675.1,11,27,18,0,3,5
XM_053631676.1,47,122,80,18,10,14
XM_053631677.1,0,0,0,0,0,0
XM_053631678.1,0,0,0,0,0,0
XM_053631679.1,418,435,382,426,393,464
XM_053631680.1,30,35,27,11,7,10
XM_053631681.1,10,6,7,9,4,1
XM_053631682.1,0,3,0,0,0,1
XM_053631683.1,1524,1280,1262,500,827,554
XM_053631684.1,2,1,1,0,0,1
XM_053631685.1,0,0,0,0,0,0
XM_053631686.1,0,0,0,0,0,0
XM_053631687.1,0,0,0,0,0,0
XM_053631688.1,0,0,0,0,0,0
XM_053631689.1,2,6,8,1,0,2
XM_053631690.1,4,0,0,0,0,1
XM_053631691.1,9,11,5,3,3,2
XM_053631692.1,5,6,0,0,1,0
XM_053631693.1,1512,1483,974,1425,1164,1256
XM_053631694.1,355,301,424,485,357,387
XM_053631695.1,226,246,157,51,40,33
XM_053631696.1,720,594,278,457,280,415
XM_053631697.1,33,52,28,26,28,44
XM_053631698.1,1424,1211,547,633,510,613
XM_053631699.1,14,2,7,15,6,10
XM_053631700.1,2,0,5,3,1,0
XM_053631701.1,671,214,2542,731,198,1131
XM_053631702.1,224,177,97,132,81,127
XM_053631703.1,59,69,63,42,35,31
XM_053631704.1,42,54,73,99,52,59
XM_053631705.1,950,581,355,203,127,119
XM_053631706.1,1,1,2,0,1,2
XM_053631707.1,25,19,17,5,5,3
XM_053631708.1,0,0,0,0,0,0
XM_053631709.1,0,0,0,0,0,0
XM_053631710.1,604,444,422,249,265,249
XM_053631711.1,23,13,16,7,15,11
XM_053631712.1,0,0,0,0,0,0
XM_053631713.1,0,0,1,0,1,0
XM_053631714.1,0,0,0,0,0,0
XM_053631715.1,0,4,3,2,0,1
XM_053631716.1,0,0,0,0,0,0
XM_053631717.1,0,0,0,0,0,0
XM_053631718.1,0,0,0,0,0,0
XM_053631719.1,0,0,6,2,4,0
XM_053631720.1,0,0,0,0,0,0
XM_053631721.1,0,0,0,0,0,0
XM_053631722.1,302,366,319,162,215,199
XM_053631723.1,10,15,10,6,13,27
XM_053631724.1,0,0,0,0,0,0
XM_053631725.1,0,0,0,0,0,0
XM_053631726.1,0,0,0,0,0,0
XM_053631727.1,0,0,0,0,0,0
XM_053631728.1,0,0,0,0,0,0
XM_053631729.1,424,360,418,57,73,69
XM_053631730.1,7,6,4,4,4,9
XM_053631731.1,0,0,0,0,0,0
XM_053631732.1,1,0,0,15,17,13
XM_053631733.1,2,3,2,22,24,17
XM_053631734.1,18,33,35,81,87,68
XM_053631735.1,2,16,2,3,1,1
XM_053631736.1,12,16,9,11,14,4
XM_053631737.1,4,2,4,21,3,10
XM_053631738.1,0,0,0,0,0,0
XM_053631739.1,18,18,4,13,13,15
XM_053631740.1,3,4,6,2,0,2
XM_053631741.1,24,13,11,0,1,1
XM_053631742.1,113,141,102,96,74,96
XM_053631743.1,9,12,11,5,17,11
XM_053631744.1,234,234,232,230,216,165
XM_053631745.1,126,106,121,152,126,131
XM_053631746.1,0,0,0,0,0,0
XM_053631747.1,0,0,1,1,0,0
XM_053631748.1,1,1,0,77,53,61
XM_053631749.1,0,0,0,0,0,0
XM_053631750.1,0,0,0,0,0,0
XM_053631751.1,0,0,11,1,0,0
XM_053631752.1,0,0,0,0,0,0
XM_053631753.1,0,0,0,0,0,0
XM_053631754.1,0,0,0,0,0,0
XM_053631755.1,0,0,0,0,0,0
XM_053631756.1,0,0,0,0,0,0
XM_053631757.1,144,112,65,199,133,147
XM_053631758.1,0,0,0,0,0,0
XM_053631759.1,0,0,0,0,0,0
XM_053631760.1,1,1,0,0,0,5
XM_053631761.1,12,7,4,70,33,64
XM_053631762.1,0,0,0,0,0,0
XM_053631763.1,0,0,0,0,0,0
XM_053631764.1,24,25,9,162,168,161
XM_053631765.1,419,262,422,1255,1218,1025
XM_053631766.1,0,0,0,0,0,0
XM_053631767.1,0,3,0,2,1,4
XM_053631768.1,0,0,0,0,0,0
XM_053631769.1,0,0,0,0,0,0
XM_053631770.1,0,0,0,0,0,1
XM_053631771.1,0,0,0,0,0,0
XM_053631772.1,0,0,0,0,0,0
XM_053631773.1,0,0,0,0,0,0
XM_053631774.1,0,0,0,0,0,0
XM_053631775.1,0,0,0,0,0,0
XM_053631776.1,4,5,3,35,37,39
XM_053631777.1,0,0,0,0,0,0
XM_053631778.1,0,0,0,0,0,0
XM_053631779.1,0,0,0,0,0,0
XM_053631780.1,0,0,0,0,0,0
XM_053631781.1,0,0,0,0,0,0
XM_053631782.1,0,0,0,0,0,0
XM_053631783.1,517,380,220,139,108,120
XM_053631784.1,0,0,0,0,0,0
XM_053631785.1,5,8,3,14,2,3
XM_053631786.1,112,114,63,7,6,9
XM_053631787.1,149,168,160,425,58,132
XM_053631788.1,0,0,0,0,0,0
XM_053631789.1,0,0,0,0,0,0
XM_053631790.1,0,0,0,0,0,0
XM_053631791.1,20,30,54,23,22,28
XM_053631792.1,0,0,0,0,0,0
XM_053631793.1,0,0,0,0,0,0
XM_053631794.1,0,0,0,0,0,0
XM_053631795.1,172,167,200,144,124,118
XM_053631796.1,110,103,80,243,217,180
XM_053631797.1,0,0,0,0,0,0
XM_053631798.1,0,0,0,0,0,0
XM_053631799.1,18,8,1,456,555,539
XM_053631800.1,566,529,525,425,471,451
XM_053631801.1,0,0,0,0,0,0
XM_053631802.1,3,1,0,0,2,4
XM_053631803.1,24,6,6,30,43,42
XM_053631804.1,0,0,0,3,1,3
XM_053631805.1,0,0,0,2,0,0
XM_053631806.1,0,0,0,0,0,0
XM_053631807.1,0,0,0,0,0,0
XM_053631808.1,0,0,0,0,0,0
XM_053631809.1,0,0,0,0,0,0
XM_053631810.1,0,1,1,0,0,1
XM_053631811.1,7,9,11,1,4,0
XM_053631812.1,4,5,2,3,4,3
XM_053631813.1,0,0,0,0,0,0
XM_053631814.1,0,0,0,0,0,0
XM_053631815.1,143,193,108,467,100,297
XM_053631816.1,0,0,0,0,0,0
XM_053631817.1,524,402,430,374,376,439
XM_053631818.1,58,53,27,82,88,109
XM_053631819.1,19,15,12,12,13,22
XM_053631820.1,0,0,0,0,0,0
XM_053631821.1,4,5,5,9,2,9
XM_053631822.1,0,0,0,0,0,0
XM_053631823.1,0,0,0,0,0,0
XM_053631824.1,47,88,46,14,3,5
XM_053631825.1,0,0,0,0,0,0
XM_053631826.1,0,0,0,0,0,0
XM_053631827.1,0,0,0,0,0,0
XM_053631828.1,17,10,10,27,15,34
XM_053631829.1,0,0,0,0,0,0
XM_053631830.1,0,0,0,0,0,0
XM_053631831.1,0,0,0,0,0,0
XM_053631832.1,0,0,0,0,0,0
XM_053631833.1,0,0,0,0,0,0
XM_053631834.1,100,110,95,21,51,38
XM_053631835.1,24,37,37,45,45,49
XM_053631836.1,2,1,1,0,4,1
XM_053631837.1,1,4,3,4,2,2
XM_053631838.1,0,0,0,0,0,0
XM_053631839.1,28,15,18,27,21,17
XM_053631840.1,6,2,10,12,7,10
XM_053631841.1,2,4,5,8,6,5
XM_053631842.1,262,317,245,190,225,259
XM_053631843.1,60,82,157,33,96,65
XM_053631844.1,111,99,83,74,50,45
XM_053631845.1,15,15,61,10,8,4
XM_053631846.1,2,0,0,0,0,0
XM_053631847.1,601,611,542,1291,962,1313
XM_053631848.1,1332,1096,1529,1535,1629,1348
XM_053631849.1,191,127,155,135,121,132
XM_053631850.1,0,0,0,0,0,0
XM_053631851.1,1817,1468,1708,790,753,710
XM_053631852.1,0,0,0,0,0,0
XM_053631853.1,0,0,1,0,0,0
XM_053631854.1,555,409,534,512,517,605
XM_053631855.1,698,711,749,252,351,308
XM_053631856.1,571,513,393,254,276,269
XM_053631857.1,0,3,1,2,2,1
XM_053631858.1,1,2,0,0,6,4
XM_053631859.1,4,7,5,8,3,16
XM_053631860.1,135,116,85,563,510,620
XM_053631861.1,996,1307,1687,837,753,972
XM_053631862.1,200,169,233,79,94,104
XM_053631863.1,18,20,11,13,24,11
XM_053631864.1,2,2,2,6,0,14
XM_053631865.1,0,4,0,0,0,0
XM_053631866.1,0,1,0,2,0,2
XM_053631867.1,0,1,0,0,0,0
XM_053631868.1,126,113,125,55,118,60
XM_053631869.1,39,47,55,56,43,40
XM_053631870.1,0,0,0,0,0,0
XM_053631871.1,0,0,0,0,0,0
XM_053631872.1,0,0,0,0,0,0
XM_053631873.1,4,1,1,1,0,0
XM_053631874.1,1,0,0,0,3,0
XM_053631875.1,2,2,0,0,0,0
XM_053631876.1,0,1,0,0,0,0
XM_053631877.1,4,5,3,0,4,0
XM_053631878.1,0,0,0,0,0,0
XM_053631879.1,1,0,0,0,1,0
XM_053631880.1,7,8,5,0,0,1
XM_053631881.1,2,5,3,0,0,0
XM_053631882.1,63,50,45,36,84,35
XM_053631883.1,0,0,0,0,0,0
XM_053631884.1,3,3,4,9,3,1
XM_053631885.1,0,1,0,0,1,0
XM_053631886.1,0,0,0,0,0,0
XM_053631887.1,0,0,1,1,0,0
XM_053631888.1,55,48,34,26,28,41
XM_053631889.1,1,3,1,0,0,0
XM_053631890.1,2,2,0,27,2,14
XM_053631891.1,72,74,44,156,18,112
XM_053631892.1,0,0,0,0,0,0
XM_053631893.1,0,0,0,0,0,0
XM_053631894.1,2,7,3,0,0,0
XM_053631895.1,7,0,3,27,12,31
XM_053631896.1,10,7,4,53,28,148
XM_053631897.1,1065,1000,771,1308,1253,1448
XM_053631898.1,1,1,4,2,0,4
XM_053631899.1,8,23,18,6,8,1
XM_053631900.1,3,3,1,15,4,13
XM_053631901.1,8,2,0,0,0,0
XM_053631902.1,0,0,0,30,28,35
XM_053631903.1,0,0,0,0,0,0
XM_053631904.1,9,3,21,18,4,9
XM_053631905.1,5,1,0,0,0,0
XM_053631906.1,132,182,74,64,61,56
XM_053631907.1,0,1,2,0,0,0
XM_053631908.1,0,0,0,0,0,0
XM_053631909.1,0,0,0,2,0,1
XM_053631910.1,0,0,0,0,0,0
XM_053631911.1,0,0,0,0,0,0
XM_053631912.1,4,7,4,5,3,1
XM_053631913.1,5,6,4,2,3,0
XM_053631914.1,9,13,38,7,1,0
XM_053631915.1,2,0,2,1,0,0
XM_053631916.1,0,0,0,0,0,0
XM_053631917.1,15,14,16,1,1,0
XM_053631918.1,4,2,3,4,0,5
XM_053631919.1,17,16,5,476,506,679
XM_053631920.1,0,0,0,0,0,0
XM_053631921.1,8,1,4,0,4,0
XM_053631922.1,0,0,0,0,0,0
XM_053631923.1,0,0,0,0,0,0
XM_053631924.1,0,0,0,0,0,0
XM_053631925.1,0,0,0,0,0,0
XM_053631926.1,0,0,0,0,0,0
XM_053631927.1,2,1,0,0,0,0
XM_053631928.1,0,0,0,0,0,0
XM_053631929.1,4,5,8,1,5,9
XM_053631930.1,8,18,8,12,11,9
XM_053631931.1,0,6,4,3,0,0
XM_053631932.1,47,37,17,28,44,33
XM_053631933.1,1568,1683,1667,221,235,343
XM_053631934.1,9,4,6,0,1,0
XM_053631935.1,31,34,42,5,2,14
XM_053631936.1,75,85,71,17,32,28
XM_053631937.1,0,2,2,0,0,0
XM_053631938.1,6,4,2,0,0,0
XM_053631939.1,0,1,0,1,0,0
XM_053631940.1,3,0,1,1,0,0
XM_053631941.1,19,44,6,3,3,4
XM_053631942.1,0,3,2,0,1,0
XM_053631943.1,70,78,95,11,11,7
XM_053631944.1,0,5,1,0,0,1
XM_053631945.1,2,5,6,0,0,0
XM_053631946.1,0,5,0,0,0,0
XM_053631947.1,1,0,1,0,0,0
XM_053631948.1,7,5,0,0,2,0
XM_053631949.1,4,3,1,0,0,0
XM_053631950.1,4,0,0,0,0,2
XM_053631951.1,0,0,0,0,0,0
XM_053631952.1,0,0,1,0,0,0
XM_053631953.1,4,2,0,0,0,0
XM_053631954.1,4,1,3,4,0,1
XM_053631955.1,0,0,0,0,0,0
XM_053631956.1,0,0,0,0,0,0
XM_053631957.1,0,0,2,2,0,0
XM_053631958.1,0,0,0,0,0,0
XM_053631959.1,0,0,0,0,0,0
XM_053631960.1,3,1,4,0,0,0
XM_053631961.1,3,7,0,7,7,21
XM_053631962.1,7,9,5,2,5,4
XM_053631963.1,253,347,145,189,138,273
XM_053631964.1,11,2,2,1,3,0
XM_053631965.1,0,1,2,0,0,0
XM_053631966.1,107,208,213,51,83,72
XM_053631967.1,660,529,505,423,434,322
XM_053631968.1,153,119,129,178,247,329
XM_053631969.1,175,208,166,373,382,361
XM_053631970.1,94,94,111,66,57,42
XM_053631971.1,232,184,129,195,131,156
XM_053631972.1,0,0,0,0,0,0
XM_053631973.1,2,11,2,0,5,1
XM_053631974.1,0,0,0,0,0,0
XM_053631975.1,4,0,0,1,0,2
XM_053631976.1,0,0,0,0,0,0
XM_053631977.1,97,85,88,22,28,36
XM_053631978.1,356,340,276,264,235,213
XM_053631979.1,88,61,71,42,70,31
XM_053631980.1,131,78,108,140,182,63
XM_053631981.1,98,118,90,141,92,83
XM_053631982.1,1,1,4,2,0,0
XM_053631983.1,36,30,28,52,36,39
XM_053631984.1,526,859,855,171,96,143
XM_053631985.1,176,324,172,22,16,37
XM_053631986.1,0,0,0,0,0,0
XM_053631987.1,1,5,0,2,0,1
XM_053631988.1,2,6,3,26,16,33
XM_053631989.1,54,51,35,1031,787,1620
XM_053631990.1,149,163,120,322,255,50
XM_053631991.1,0,0,0,0,0,0
XM_053631992.1,0,0,0,0,0,0
XM_053631993.1,0,0,0,0,0,0
XM_053631994.1,94,102,51,61,35,39
XM_053631995.1,3,3,0,0,0,1
