"","gene_id","GeneName","logFC","logCPM","F","PValue","FDR"
"9629","XM_053638288.1","LOC128615902",2.14592769156545,2.84686200586184,33.8719770138614,0.000185194904594233,0.000962110114111505
"9630","XM_053638289.1","ercc3",1.60658866863363,6.52472676525268,74.2563180371274,7.10763154527616e-06,0.000105749212652062
"9634","XM_053638305.1","sucla2",1.72782384695989,5.89273328248475,72.0746575124239,8.09467985491829e-06,0.000114542550254735
"9638","XM_053638313.1","LOC128615915",2.42866684813012,4.98462319775867,55.769530238525,2.43216364284539e-05,0.0002383305679489
"9651","XM_053638352.1","LOC128615939",2.79326580328732,3.61418044472299,76.0967403251941,6.4318926531535e-06,9.99449066202815e-05
"9675","XM_053638404.1","ap1m2",2.3952753264625,5.31222523446588,65.4964022141089,1.22540127909318e-05,0.0001496110604026
"9676","XM_053638405.1","cdkn2d",1.7240871508705,4.46284477932911,53.338259298801,2.9335804563738e-05,0.000270591455428941
"9702","XM_053638465.1","rrp7a",1.8434242387933,4.4017142234306,51.7836991039395,3.32047462329856e-05,0.000297021827157609
"9709","XM_053638475.1","ndufa6",1.63212711852388,5.62791530046976,42.9533072295374,7.16495912857646e-05,0.000491467620226253
"9717","XM_053638500.1","LOC128616041",5.41676770355871,6.90475872348773,138.523791643934,4.33899608556146e-07,1.82440697748231e-05
"9728","XM_053638552.1","stk24b",1.58717141480784,6.26247808769547,81.1707389218261,4.80990717325179e-06,8.256922303351e-05
"9754","XM_053638671.1","ube2o",3.29197259105098,5.21642792374693,155.127393126446,2.57366470279891e-07,1.38413568800361e-05
"9766","XM_053638699.1","ift27",3.13766533581859,5.19027920619765,110.432632805772,1.21770376897901e-06,3.49506890287807e-05
"9767","XM_053638705.1","psmb3",1.78249210405489,5.40247333025616,70.9328064277359,8.67829459771208e-06,0.000119556410832324
"9769","XM_053638710.1","LOC128616170",3.58484996133986,4.09456190713639,48.7707920523333,4.29045494294996e-05,0.000348489135055062
"9791","XM_053638790.1","si:dkey-237i9.1",5.1897733510315,2.02700836744532,83.095929437214,8.39578522491317e-07,2.73462718754315e-05
