"","gene_id","GeneName","logFC","logCPM","F","PValue","FDR"
"5208","XM_053625098.1","mapre1a",-1.88673178290496,4.62965708836571,32.6971558944848,0.000211028692232012,0.00105631801788862
"5209","XM_053625100.1","LOC128607834",4.49827176069864,2.43106287017214,45.817764577662,4.37371751161676e-05,0.000353125880688539
"5210","XM_053625102.1","gpr173",-1.26944125150457,2.92811637303238,10.8567165646333,0.00833875221404678,0.0190849315482807
"5211","XM_053625106.1","wasb",0.120075236655296,2.35022105850722,0.129448547135714,0.726663557479088,0.781380517557237
"5212","XM_053625107.1","LOC128607834",5.50285572926339,2.83602353464295,99.3573503323481,7.38798201487975e-07,2.51782427067102e-05
"5213","XM_053625108.1","ccdc22",0.314886239840867,6.27917422383557,2.38684543994647,0.154095870832458,0.218931363615572
"5214","XM_053625113.1","nt5dc2",-1.10297795078398,7.87346118998538,25.713216864118,0.000519845950139466,0.00205100322711618
"5215","XM_053625117.1","LOC128607877",0.456823608279866,2.08659993787514,0.779242664250578,0.398592451992856,0.481056781693906
"5216","XM_053625119.1","ppardb",0.432817630539585,1.35262306548983,0.490451377053713,0.500146378311546,0.579844558626893
"5217","XM_053625123.1","fance",-0.564203115344822,2.53106571433962,1.91574525242008,0.197138408139377,0.267926836618272
"5218","XM_053625124.1","rpl10a",-0.381689484591977,8.93976733994863,3.59218926605617,0.0879757709713793,0.136347705168472
"5219","XM_053625125.1","inavaa",-0.567981662323809,2.27490500768554,1.97472536192279,0.190965867724186,0.261094211716142
"5220","XM_053625127.1","cfap276",2.56213992274092,1.46095555162149,29.0016281376063,0.000332630634107726,0.00147402811523018
"5221","XM_053625129.1","elapor1",-1.81096872066012,3.27400731123212,30.7337590833525,0.000268135315443119,0.00125886731043886
"5222","XM_053625131.1","mapk14a",-0.00454586026769174,1.09428844946192,0.000101969102314948,0.992148004335602,0.993990091235594
"5223","XM_053625133.1","LOC128607887",0.58162640845438,1.02501485046949,0.866945008893907,0.374448257923545,0.457166332247254
"5224","XM_053625135.1","LOC128607889",-2.87835646038468,1.07446704991216,29.4029314140051,0.00023456584234966,0.00114097111056379
"5225","XM_053625136.1","LOC128607875",3.54307057230771,3.86264328339262,113.987808661014,1.07273962017275e-06,3.2580692253952e-05
"5226","XM_053625137.1","LOC128607889",-2.93700111312322,0.500506319732037,16.6169135491303,0.00149597139495492,0.00467866787896642
"5227","XM_053625141.1","LOC128607890",0.323013407235386,1.06485180554705,0.298920259148767,0.596929498669624,0.669096712675797
"5228","XM_053625142.1","LOC128607891",-5.99008869006391,5.10865905815334,180.558443807075,1.34257339910114e-07,9.83419827359691e-06
"5229","XM_053625143.1","dclre1b",-1.19256576055911,5.08932583044855,36.083524608856,0.000143745397730498,0.000802673507575474
"5230","XM_053625144.1","LOC128607875",4.46890305523187,4.83649717853538,246.75652996299,2.99836937854129e-08,5.48545753464729e-06
"5231","XM_053625147.1","mmp9",-0.143425359012098,1.26496099512762,0.0382561834177954,0.848962528516049,0.883379826559117
"5232","XM_053625153.1","LOC128607898",-0.42588356714017,1.88322217966792,1.21856213687316,0.29614036008233,0.376791648904564
"5233","XM_053625156.1","LOC128607897",-1.87972595885652,4.66919672559581,31.0555230610674,0.000257088092005493,0.00122188550598501
"5234","XM_053625159.1","LOC128607902",1.999201089695,2.61919523591935,16.6304505153259,0.00233904197406934,0.00665923522269338
"5235","XM_053625160.1","lamtor5",0.527248678794751,4.7748442230485,5.74623618640275,0.0380355745369887,0.0674983425350551
"5236","XM_053625167.1","slc16a4",0.695213867724971,2.79416469177811,2.64402070121456,0.135722760214684,0.196624310216154
"5237","XM_053625168.1","slc6a17",-2.0415249204674,4.89038349980649,39.6701229062485,9.8741651974173e-05,0.000612795124470023
"5238","XM_053625170.1","sort1b",0.77253727128704,7.44117866211544,11.592868977147,0.00693807404103063,0.0163246428163087
"5239","XM_053625171.1","kcnc4",-0.486193172047204,4.56743489210599,4.39177721521943,0.0631670551862529,0.103245990443766
"5240","XM_053625185.1","sypl2b",-1.07534157143959,5.5137409977567,21.7040133409544,0.000952488425030789,0.00328550663209001
"5241","XM_053625186.1","amigo1",-3.07017363561049,4.10778030808177,88.3760166315028,3.32759093622952e-06,6.56915147264432e-05
"5242","XM_053625188.1","olfm3a",-3.09949777128096,2.20080996321061,52.7010590435357,3.08266905278759e-05,0.000281035175010111
"5243","XM_053625193.1","gnat2",-0.390482340649187,1.88130475457024,0.519192741262965,0.488099689342452,0.568238602738268
"5244","XM_053625194.1","ampd2b",-0.229317378128141,2.15355798971073,0.46857777831918,0.509568396493788,0.588744072688705
"5245","XM_053625198.1","atp5pb",0.660587055019657,4.32248079366039,6.18258902798557,0.0326891864869707,0.0594977007927909
"5246","XM_053625199.1","LOC128607921",1.3310451302077,1.67541890139415,11.6344738666822,0.00691860484141227,0.0162835671958101
"5247","XM_053625204.1","LOC128607924",0.526913057886871,3.78803501950248,3.22222054376323,0.103577798781168,0.156453989611789
"5248","XM_053625206.1","kcnq2a",-4.42950465913729,0.907532105381232,32.6906482865274,6.67059234097435e-05,0.000467056872040193
"5249","XM_053625208.1","prex1",0.271049676778422,6.23856666058889,2.15450187458423,0.173581632776669,0.241652861316539
"5250","XM_053625209.1","tmem81",3.6452179169559,4.51608232080284,79.6004596561178,5.27090526970668e-06,8.75972595154813e-05
"5251","XM_053625212.1","LOC128607930",3.83048677468684,7.42377511119858,247.996477058892,2.86888168254469e-08,5.48545753464729e-06
"5252","XM_053625216.1","sema3ga",-1.42837314994965,5.83108312902153,45.4498121344922,5.6915191704561e-05,0.000418602055117416
"5253","XM_053625217.1","wasa",-0.444529307116268,3.43206173501235,1.63354338244601,0.230738552201094,0.30556247406997
"5254","XM_053625218.1","tspy",-0.403560140689593,6.98814596763084,5.29392589417371,0.0447585620241863,0.0773928222652775
"5255","XM_053625224.1","cacna1sb",2.07089458696108,2.26264070709032,25.9514417277404,0.000509252817600756,0.00201833260508031
"5256","XM_053625225.1","si:ch211-167b20.8",-0.466933248545447,4.79753916057216,1.66497601717916,0.226623511426472,0.301073098910391
"5257","XM_053625226.1","si:ch211-167b20.8",-0.310517410372346,6.02088652349728,1.92266455595014,0.196373423053952,0.267111416889116
"5258","XM_053625227.1","pafah1b3",-0.698539161506195,5.45134311708247,5.21763116907013,0.0460336057056374,0.0793601713698465
"5259","XM_053625236.1","tmem9",0.446970737706909,6.95962257385027,2.78409286809453,0.126870376594496,0.185879052974179
"5260","XM_053625247.1","itpr3",-1.32727983265094,1.84886367264213,10.4225885904462,0.00937553288918602,0.0210151102755668
"5261","XM_053625249.1","alas2",-1.8676555755439,1.07397494809366,14.3831745724091,0.00363173930356411,0.00960708025158416
"5262","XM_053625256.1","cpt2",1.05725701142309,5.85154307877758,35.5974202616713,0.000151577941520531,0.000834039332880476
"5263","XM_053625258.1","porcn",-0.854112644797634,3.82750335336257,5.61085095341826,0.0399125295292084,0.0702286986976984
"5264","XM_053625259.1","uck2a",0.314753536290067,6.27352910193231,2.24967785567361,0.165232037454147,0.231984060911338
"5265","XM_053625260.1","tlr21",1.61288778323115,3.57745931919715,23.6729921951539,0.000701432190343745,0.00259378290497352
"5266","XM_053625261.1","spryd4",-0.999605005388899,3.44967353816346,14.4341186437488,0.00363850776053685,0.00961792351854515
"5267","XM_053625262.1","magoh",1.00919468970795,5.74180424218339,24.5240045386901,0.000617331760780132,0.00234531014867608
"5268","XM_053625263.1","aldh9a1a.1",0.793046635798479,6.18368568839281,7.43718386186739,0.0217171673526209,0.0422240577833566
"5269","XM_053625267.1","tmco1",0.5488336649946,6.66025737676355,6.98411478430167,0.0250656693618345,0.0476080084042446
"5270","XM_053625270.1","LOC128607966",0.191107831407684,1.49672118086158,0.256594804821968,0.623744679802485,0.693059158256752
"5271","XM_053625271.1","depdc1a",0.719958683372618,6.1251216494756,15.0511735658672,0.00319502102227102,0.00861873026304336
"5272","XM_053625280.1","si:ch211-198n5.11",0.296086338912588,4.68123910579276,2.14727656331257,0.174239676324284,0.242360532766585
"5273","XM_053625281.1","calr",-0.182247165161832,5.03881647230971,0.760331612554827,0.404136451408326,0.4865567903751
"5274","XM_053625285.1","tor3a",-0.13683934466966,0.759294987620255,0.0681755420302638,0.79950003189257,0.841940314615985
"5275","XM_053625291.1","eps15",2.29734506957016,6.49601440497686,97.1145108379763,2.16841801983268e-06,5.14697227346795e-05
"5276","XM_053625296.1","rnf11b",0.25160305147719,5.67550853534196,1.04587021945966,0.331105900315809,0.412747752526746
"5277","XM_053625297.1","cdkn2c",-0.221110271347121,4.86297727613824,0.488426144809676,0.500922003573494,0.580375634850179
